Sub,Vehicle,task,Mental,Physical,Hurried,Successful,Work,Insecure,Intuitive,Complex
225,060a 2018 Audi A6 Premium,Single,3,2,2,19,13,3,20,2
225,060a 2018 Audi A6 Premium,SuRT,3,18,7,17,19,9,18,4
225,060a 2018 Audi A6 Premium,SMSRS_V,7,1,4,20,7,3,17,6
225,060a 2018 Audi A6 Premium,nBack,20,1,16,17,19,6,9,13
225,060a 2018 Audi A6 Premium,SMSRS_CC,3,7,2,20,4,4,19,6
225,060a 2018 Audi A6 Premium,Nav_V,6,4,3,20,11,6,20,3
225,060a 2018 Audi A6 Premium,Audio_V,3,2,3,20,12,6,17,7
225,060a 2018 Audi A6 Premium,Nav_CC,7,8,5,20,14,4,6,5
225,060a 2018 Audi A6 Premium,CD_CC,5,15,7,18,11,4,19,4
225,060a 2018 Audi A6 Premium,CD_V,1,1,4,21,5,3,21,3
259,061a 2018 Lincoln Navigator Select L,Audio_CS,7,7,10,15,3,1,9,5
259,061a 2018 Lincoln Navigator Select L,Audio_V,3,3,1,18,7,1,19,1
259,061a 2018 Lincoln Navigator Select L,nBack,15,13,19,11,15,17,9,15
259,061a 2018 Lincoln Navigator Select L,CD_CS,4,7,9,20,6,2,13,3
259,061a 2018 Lincoln Navigator Select L,SuRT,6,12,6,15,11,4,13,11
259,061a 2018 Lincoln Navigator Select L,CD_V,5,5,5,19,7,3,18,4
259,061a 2018 Lincoln Navigator Select L,Single,4,3,3,19,6,1,19,4
259,061a 2018 Lincoln Navigator Select L,Nav_CS,9,10,1,16,5,1,17,1
259,061a 2018 Lincoln Navigator Select L,SMSS_V,11,1,4,13,9,12,6,15
259,061a 2018 Lincoln Navigator Select L,Nav_V,4,4,4,13,4,10,14,7
259,061a 2018 Lincoln Navigator Select L,SMSR_V,3,3,3,19,3,4,16,7
259,061a 2018 Lincoln Navigator Select L,SMSR_CS,4,7,2,19,4,3,17,4
265,062a 2018 Cadillac CT6 Premium Luxury,Audio_V,19,9,10,10,17,12,7,14
265,062a 2018 Cadillac CT6 Premium Luxury,CD_TS,5,6,5,19,2,13,8,2
265,062a 2018 Cadillac CT6 Premium Luxury,Audio_TS,11,14,5,20,13,10,14,2
265,062a 2018 Cadillac CT6 Premium Luxury,CD_V,10,3,2,21,3,5,19,2
265,062a 2018 Cadillac CT6 Premium Luxury,nBack,15,5,10,15,12,10,1,1
265,062a 2018 Cadillac CT6 Premium Luxury,Nav_TS,4,15,3,20,7,12,6,13
265,062a 2018 Cadillac CT6 Premium Luxury,SuRT,7,16,2,20,14,5,20,2
265,062a 2018 Cadillac CT6 Premium Luxury,Nav_V,8,3,2,20,5,10,17,3
265,062a 2018 Cadillac CT6 Premium Luxury,Single,1,1,1,15,3,3,21,1
265,062a 2018 Cadillac CT6 Premium Luxury,SMSRS_TS,10,14,7,20,13,6,16,2
252,060a 2018 Audi A6 Premium,SuRT,3,2,8,16,5,4,21,1
252,060a 2018 Audi A6 Premium,nBack,14,2,9,8,13,14,4,6
252,060a 2018 Audi A6 Premium,Single,1,1,4,16,4,10,21,1
252,060a 2018 Audi A6 Premium,Audio_CC,6,1,7,14,7,8,14,7
252,060a 2018 Audi A6 Premium,SMSRS_V,13,3,6,16,9,10,9,5
252,060a 2018 Audi A6 Premium,Audio_V,4,1,8,15,6,7,12,5
252,060a 2018 Audi A6 Premium,SMSRS_CC,6,4,9,18,5,7,15,4
252,060a 2018 Audi A6 Premium,CD_CC,10,2,12,17,8,9,13,12
252,060a 2018 Audi A6 Premium,Nav_V,8,7,10,15,10,12,17,4
252,060a 2018 Audi A6 Premium,CD_V,13,4,13,20,8,9,10,4
252,060a 2018 Audi A6 Premium,Nav_CC,8,2,6,18,14,10,14,6
262,061a 2018 Lincoln Navigator Select L,Audio_V,11,2,8,15,13,7,18,2
262,061a 2018 Lincoln Navigator Select L,CD_CS,15,3,11,16,15,6,15,5
262,061a 2018 Lincoln Navigator Select L,Audio_CS,17,3,11,15,15,8,11,6
262,061a 2018 Lincoln Navigator Select L,CD_V,11,2,6,15,11,3,17,5
262,061a 2018 Lincoln Navigator Select L,nBack,15,2,11,15,15,5,13,13
262,061a 2018 Lincoln Navigator Select L,Nav_CS,10,3,11,18,12,3,17,4
262,061a 2018 Lincoln Navigator Select L,SuRT,13,3,13,17,12,4,20,3
262,061a 2018 Lincoln Navigator Select L,Nav_V,6,1,6,17,6,3,21,2
262,061a 2018 Lincoln Navigator Select L,Single,6,1,10,19,11,2,18,1
262,061a 2018 Lincoln Navigator Select L,SMSR_CS,11,2,12,17,10,3,18,4
262,061a 2018 Lincoln Navigator Select L,SMSS_V,11,2,8,17,12,4,14,2
262,061a 2018 Lincoln Navigator Select L,SMSR_V,8,2,7,17,8,2,17,3
266,062a 2018 Cadillac CT6 Premium Luxury,CD_TS,17,9,15,15,14,10,8,10
266,062a 2018 Cadillac CT6 Premium Luxury,CD_V,7,2,5,19,12,4,14,8
266,062a 2018 Cadillac CT6 Premium Luxury,Audio_V,13,2,8,18,12,5,16,3
266,062a 2018 Cadillac CT6 Premium Luxury,Nav_TS,14,13,11,12,15,10,9,14
266,062a 2018 Cadillac CT6 Premium Luxury,Audio_TS,14,13,11,14,14,6,14,9
266,062a 2018 Cadillac CT6 Premium Luxury,Nav_V,12,2,11,14,15,4,10,13
266,062a 2018 Cadillac CT6 Premium Luxury,nBack,18,2,3,15,18,8,20,1
266,062a 2018 Cadillac CT6 Premium Luxury,SMSRS_TS,12,7,6,20,12,5,14,8
266,062a 2018 Cadillac CT6 Premium Luxury,SuRT,14,15,10,18,13,5,18,2
266,062a 2018 Cadillac CT6 Premium Luxury,Single,11,2,3,17,10,3,18,2
543,062b 2018 Cadillac CT6 Premium Luxury,CD_TS,20,4,20,10,16,15,10,16
543,062b 2018 Cadillac CT6 Premium Luxury,CD_V,13,4,12,4,18,18,5,1
543,062b 2018 Cadillac CT6 Premium Luxury,Audio_V,13,4,12,18,13,3,20,5
543,062b 2018 Cadillac CT6 Premium Luxury,Nav_TS,18,4,16,15,16,10,16,5
543,062b 2018 Cadillac CT6 Premium Luxury,Audio_TS,20,4,17,3,21,18,5,18
543,062b 2018 Cadillac CT6 Premium Luxury,Nav_V,15,4,5,2,21,18,5,18
543,062b 2018 Cadillac CT6 Premium Luxury,nBack,21,1,1,7,21,10,21,21
543,062b 2018 Cadillac CT6 Premium Luxury,SMSRS_TS,10,4,15,18,15,5,18,5
543,062b 2018 Cadillac CT6 Premium Luxury,SuRT,21,10,15,15,21,10,21,1
543,062b 2018 Cadillac CT6 Premium Luxury,Single,15,1,15,18,21,1,21,1
555,060b 2018 Audi A6 Premium,nBack,19,6,16,11,6,5,10,16
555,060b 2018 Audi A6 Premium,Audio_CC,15,5,17,10,10,15,10,10
555,060b 2018 Audi A6 Premium,SuRT,8,4,8,16,5,4,20,10
555,060b 2018 Audi A6 Premium,Audio_V,19,7,15,5,14,17,6,10
555,060b 2018 Audi A6 Premium,Single,2,3,3,3,20,2,21,1
555,060b 2018 Audi A6 Premium,CD_CC,19,14,19,3,20,19,12,18
555,060b 2018 Audi A6 Premium,SMSRS_V,17,15,14,3,12,6,8,7
555,060b 2018 Audi A6 Premium,CD_V,7,6,6,14,12,5,12,9
555,060b 2018 Audi A6 Premium,SMSRS_CC,4,4,6,19,5,4,16,4
555,060b 2018 Audi A6 Premium,Nav_CC,14,15,10,10,8,5,10,10
555,060b 2018 Audi A6 Premium,Nav_V,11,5,6,12,5,5,15,8
260,061a 2018 Lincoln Navigator Select L,CD_CS,12,8,6,14,15,9,16,3
260,061a 2018 Lincoln Navigator Select L,CD_V,3,4,4,19,12,2,18,2
260,061a 2018 Lincoln Navigator Select L,Audio_V,1,1,1,20,6,2,21,1
260,061a 2018 Lincoln Navigator Select L,Nav_CS,14,10,9,16,15,9,14,4
260,061a 2018 Lincoln Navigator Select L,Audio_CS,13,13,11,12,13,7,19,5
260,061a 2018 Lincoln Navigator Select L,Nav_V,4,3,8,18,6,3,21,2
260,061a 2018 Lincoln Navigator Select L,nBack,17,5,13,12,18,11,10,10
260,061a 2018 Lincoln Navigator Select L,SMSR_CS,3,6,4,19,5,4,16,2
260,061a 2018 Lincoln Navigator Select L,SuRT,15,15,13,12,16,6,10,10
260,061a 2018 Lincoln Navigator Select L,SMSR_V,2,2,6,19,8,1,21,1
260,061a 2018 Lincoln Navigator Select L,Single,3,2,4,20,11,2,10,10
260,061a 2018 Lincoln Navigator Select L,SMSS_V,3,2,10,20,13,5,16,4
261,062a 2018 Cadillac CT6 Premium Luxury,CD_V,5,5,10,15,14,10,14,6
261,062a 2018 Cadillac CT6 Premium Luxury,Nav_TS,15,18,12,5,19,20,11,16
261,062a 2018 Cadillac CT6 Premium Luxury,CD_TS,8,12,5,16,14,9,18,2
261,062a 2018 Cadillac CT6 Premium Luxury,Nav_V,6,5,10,14,10,5,4,5
261,062a 2018 Cadillac CT6 Premium Luxury,Audio_V,2,2,3,19,5,2,21,1
261,062a 2018 Cadillac CT6 Premium Luxury,SMSRS_TS,5,8,5,18,10,10,5,3
261,062a 2018 Cadillac CT6 Premium Luxury,Audio_TS,5,9,2,14,12,9,18,2
261,062a 2018 Cadillac CT6 Premium Luxury,Single,3,1,2,19,4,2,18,3
261,062a 2018 Cadillac CT6 Premium Luxury,nBack,15,3,6,10,12,3,18,2
261,062a 2018 Cadillac CT6 Premium Luxury,SuRT,12,10,12,6,15,4,16,2
548,062b 2018 Cadillac CT6 Premium Luxury,CD_V,5,6,6,18,7,5,19,3
548,062b 2018 Cadillac CT6 Premium Luxury,Nav_TS,18,17,17,17,18,14,15,10
548,062b 2018 Cadillac CT6 Premium Luxury,CD_TS,15,12,10,18,14,10,17,7
548,062b 2018 Cadillac CT6 Premium Luxury,Nav_V,17,17,16,17,17,15,18,12
548,062b 2018 Cadillac CT6 Premium Luxury,Audio_V,13,9,8,19,6,5,18,5
548,062b 2018 Cadillac CT6 Premium Luxury,SMSRS_TS,15,11,11,19,10,8,18,9
548,062b 2018 Cadillac CT6 Premium Luxury,Audio_TS,19,19,18,16,18,18,11,17
548,062b 2018 Cadillac CT6 Premium Luxury,Single,6,5,6,20,10,5,20,3
548,062b 2018 Cadillac CT6 Premium Luxury,nBack,19,18,18,15,18,13,16,17
548,062b 2018 Cadillac CT6 Premium Luxury,SuRT,18,17,17,18,17,13,17,10
228,061a 2018 Lincoln Navigator Select L,CD_V,1,1,1,21,1,1,21,1
228,061a 2018 Lincoln Navigator Select L,Nav_CS,1,3,1,20,2,1,17,2
228,061a 2018 Lincoln Navigator Select L,CD_CS,1,2,1,21,2,1,21,1
228,061a 2018 Lincoln Navigator Select L,Nav_V,1,1,1,21,1,1,21,1
228,061a 2018 Lincoln Navigator Select L,Audio_V,1,1,1,18,2,1,21,1
228,061a 2018 Lincoln Navigator Select L,SMSR_CS,1,1,1,21,1,1,21,1
228,061a 2018 Lincoln Navigator Select L,Audio_CS,1,1,1,21,1,1,21,1
228,061a 2018 Lincoln Navigator Select L,SMSR_V,1,1,1,21,1,1,21,1
228,061a 2018 Lincoln Navigator Select L,nBack,21,1,18,10,21,21,3,21
228,061a 2018 Lincoln Navigator Select L,SMSS_V,1,1,1,21,1,1,21,1
228,061a 2018 Lincoln Navigator Select L,SuRT,5,10,3,18,6,3,16,2
228,061a 2018 Lincoln Navigator Select L,Single,1,1,1,20,1,1,21,1
552,062b 2018 Cadillac CT6 Premium Luxury,Nav_TS,10,3,10,15,10,3,18,10
552,062b 2018 Cadillac CT6 Premium Luxury,Nav_V,2,2,5,20,3,5,18,3
552,062b 2018 Cadillac CT6 Premium Luxury,CD_V,2,1,2,21,2,2,19,2
552,062b 2018 Cadillac CT6 Premium Luxury,SMSRS_TS,15,4,10,18,10,5,15,5
552,062b 2018 Cadillac CT6 Premium Luxury,CD_TS,10,2,5,18,10,5,15,5
552,062b 2018 Cadillac CT6 Premium Luxury,Single,2,2,10,20,3,2,20,2
552,062b 2018 Cadillac CT6 Premium Luxury,Audio_V,10,2,5,18,10,5,18,3
552,062b 2018 Cadillac CT6 Premium Luxury,SuRT,2,2,4,19,10,2,20,2
552,062b 2018 Cadillac CT6 Premium Luxury,Audio_TS,15,5,15,15,15,15,10,10
552,062b 2018 Cadillac CT6 Premium Luxury,nBack,2,2,2,20,5,2,20,2
225,060a 2018 Audi A6 Premium,Audio_CC,4,12,6,18,13,5,16,5
263,061a 2018 Lincoln Navigator Select L,Nav_CS,18,21,17,14,21,16,17,2
263,061a 2018 Lincoln Navigator Select L,Nav_V,10,5,10,18,10,5,15,5
263,061a 2018 Lincoln Navigator Select L,CD_V,14,6,10,12,12,9,14,8
263,061a 2018 Lincoln Navigator Select L,SMSR_CS,15,19,13,15,18,14,13,10
263,061a 2018 Lincoln Navigator Select L,CD_CS,19,19,13,15,19,17,15,5
263,061a 2018 Lincoln Navigator Select L,SMSR_V,15,12,10,10,13,16,10,10
263,061a 2018 Lincoln Navigator Select L,Audio_V,14,5,9,12,14,14,13,10
263,061a 2018 Lincoln Navigator Select L,SMSS_V,15,10,10,12,13,13,15,7
263,061a 2018 Lincoln Navigator Select L,Audio_CS,20,20,15,5,20,17,5,15
263,061a 2018 Lincoln Navigator Select L,Single,1,3,1,20,2,2,21,1
263,061a 2018 Lincoln Navigator Select L,nBack,21,10,10,1,21,21,1,21
263,061a 2018 Lincoln Navigator Select L,SuRT,15,21,17,15,19,15,20,5
239,062a 2018 Cadillac CT6 Premium Luxury,Nav_TS,5,5,7,10,7,6,12,8
239,062a 2018 Cadillac CT6 Premium Luxury,Nav_V,3,3,1,17,4,1,18,2
239,062a 2018 Cadillac CT6 Premium Luxury,CD_V,7,2,4,14,5,1,19,3
239,062a 2018 Cadillac CT6 Premium Luxury,SMSRS_TS,7,6,6,13,10,10,14,4
239,062a 2018 Cadillac CT6 Premium Luxury,CD_TS,5,8,9,19,13,11,16,3
239,062a 2018 Cadillac CT6 Premium Luxury,Single,3,1,1,18,12,3,21,1
239,062a 2018 Cadillac CT6 Premium Luxury,Audio_V,3,1,1,18,6,4,20,2
239,062a 2018 Cadillac CT6 Premium Luxury,SuRT,9,11,12,11,15,8,18,2
239,062a 2018 Cadillac CT6 Premium Luxury,Audio_TS,9,9,6,11,13,13,13,7
239,062a 2018 Cadillac CT6 Premium Luxury,nBack,15,1,1,20,14,2,21,1
513,060b 2018 Audi A6 Premium,Audio_CC,21,21,15,10,21,18,6,16
513,060b 2018 Audi A6 Premium,Audio_V,15,12,10,11,14,12,7,13
513,060b 2018 Audi A6 Premium,nBack,17,10,12,10,15,10,15,8
513,060b 2018 Audi A6 Premium,CD_CC,21,21,10,11,16,19,6,21
513,060b 2018 Audi A6 Premium,SuRT,17,21,11,10,17,19,12,5
513,060b 2018 Audi A6 Premium,CD_V,8,8,5,14,13,9,9,8
513,060b 2018 Audi A6 Premium,Single,15,11,10,12,16,12,18,6
513,060b 2018 Audi A6 Premium,Nav_CC,19,21,10,11,21,15,8,16
513,060b 2018 Audi A6 Premium,SMSRS_V,17,12,10,14,16,15,5,16
513,060b 2018 Audi A6 Premium,Nav_V,8,6,7,12,11,8,10,11
513,060b 2018 Audi A6 Premium,SMSRS_CC,17,21,10,12,18,18,10,8
215,061a 2018 Lincoln Navigator Select L,Nav_V,4,3,3,19,5,3,19,3
215,061a 2018 Lincoln Navigator Select L,SMSR_CS,7,7,3,19,5,5,18,4
215,061a 2018 Lincoln Navigator Select L,Nav_CS,4,5,3,20,5,3,4,4
215,061a 2018 Lincoln Navigator Select L,SMSR_V,6,2,3,19,7,6,17,5
215,061a 2018 Lincoln Navigator Select L,CD_V,1,1,2,20,2,3,20,2
215,061a 2018 Lincoln Navigator Select L,SMSS_V,3,2,3,20,3,3,18,3
215,061a 2018 Lincoln Navigator Select L,CD_CS,10,7,4,19,9,5,17,5
215,061a 2018 Lincoln Navigator Select L,Single,1,1,1,20,2,1,21,1
215,061a 2018 Lincoln Navigator Select L,Audio_V,4,2,2,20,2,2,20,2
215,061a 2018 Lincoln Navigator Select L,SuRT,7,5,4,19,8,5,21,1
215,061a 2018 Lincoln Navigator Select L,Audio_CS,12,8,5,19,10,8,16,5
215,061a 2018 Lincoln Navigator Select L,nBack,17,2,5,14,19,12,21,1
237,061a 2018 Lincoln Navigator Select L,SMSR_CS,7,13,11,19,8,5,19,4
237,061a 2018 Lincoln Navigator Select L,SMSR_V,12,7,7,16,14,15,17,13
237,061a 2018 Lincoln Navigator Select L,Nav_V,12,10,6,20,7,5,16,9
237,061a 2018 Lincoln Navigator Select L,SMSS_V,15,8,8,14,10,7,17,8
237,061a 2018 Lincoln Navigator Select L,Nav_CS,13,16,10,19,12,8,13,9
237,061a 2018 Lincoln Navigator Select L,Single,6,2,1,19,6,2,20,2
237,061a 2018 Lincoln Navigator Select L,CD_V,13,8,8,14,17,13,10,13
237,061a 2018 Lincoln Navigator Select L,SuRT,15,18,13,18,16,5,17,7
237,061a 2018 Lincoln Navigator Select L,CD_CS,14,19,7,19,17,7,15,9
237,061a 2018 Lincoln Navigator Select L,nBack,18,10,14,16,18,8,13,17
237,061a 2018 Lincoln Navigator Select L,Audio_V,6,7,5,20,7,5,19,7
237,061a 2018 Lincoln Navigator Select L,Audio_CS,9,16,8,16,12,8,13,15
257,062a 2018 Cadillac CT6 Premium Luxury,Nav_V,17,14,11,10,15,18,10,14
257,062a 2018 Cadillac CT6 Premium Luxury,SMSRS_TS,12,14,12,16,16,13,15,12
257,062a 2018 Cadillac CT6 Premium Luxury,Nav_TS,17,18,18,17,17,15,15,12
257,062a 2018 Cadillac CT6 Premium Luxury,Single,6,7,7,15,9,6,17,5
257,062a 2018 Cadillac CT6 Premium Luxury,CD_V,11,11,12,15,14,10,18,6
257,062a 2018 Cadillac CT6 Premium Luxury,SuRT,17,20,15,15,19,19,15,7
257,062a 2018 Cadillac CT6 Premium Luxury,CD_TS,14,16,16,16,16,15,15,10
257,062a 2018 Cadillac CT6 Premium Luxury,nBack,17,11,11,11,17,12,12,14
257,062a 2018 Cadillac CT6 Premium Luxury,Audio_V,14,10,14,15,15,14,17,6
257,062a 2018 Cadillac CT6 Premium Luxury,Audio_TS,16,16,15,14,17,17,15,7
537,062b 2018 Cadillac CT6 Premium Luxury,Nav_V,3,1,3,5,3,4,15,15
537,062b 2018 Cadillac CT6 Premium Luxury,SMSRS_TS,1,1,1,18,2,1,21,4
537,062b 2018 Cadillac CT6 Premium Luxury,Nav_TS,12,8,4,4,12,3,8,7
537,062b 2018 Cadillac CT6 Premium Luxury,Single,1,1,2,6,4,1,19,1
537,062b 2018 Cadillac CT6 Premium Luxury,CD_V,5,1,3,19,8,1,20,1
537,062b 2018 Cadillac CT6 Premium Luxury,SuRT,15,10,5,13,14,4,10,10
537,062b 2018 Cadillac CT6 Premium Luxury,CD_TS,17,17,3,16,19,5,16,6
537,062b 2018 Cadillac CT6 Premium Luxury,nBack,21,5,17,4,10,15,10,10
537,062b 2018 Cadillac CT6 Premium Luxury,Audio_V,5,1,1,5,3,1,21,5
537,062b 2018 Cadillac CT6 Premium Luxury,Audio_TS,17,16,4,6,18,5,5,17
236,061a 2018 Lincoln Navigator Select L,SMSR_V,5,3,6,17,5,6,15,5
236,061a 2018 Lincoln Navigator Select L,SMSS_V,7,6,6,18,6,5,10,4
236,061a 2018 Lincoln Navigator Select L,SMSR_CS,4,4,6,18,4,4,19,4
236,061a 2018 Lincoln Navigator Select L,Single,2,2,3,16,5,4,4,2
236,061a 2018 Lincoln Navigator Select L,Nav_V,4,4,4,19,7,4,13,5
236,061a 2018 Lincoln Navigator Select L,SuRT,12,13,12,17,15,8,17,5
236,061a 2018 Lincoln Navigator Select L,Nav_CS,7,7,6,10,11,15,8,4
236,061a 2018 Lincoln Navigator Select L,nBack,10,3,8,9,13,10,8,7
236,061a 2018 Lincoln Navigator Select L,CD_V,4,3,4,17,6,6,14,5
236,061a 2018 Lincoln Navigator Select L,Audio_CS,13,12,5,12,10,14,7,5
236,061a 2018 Lincoln Navigator Select L,CD_CS,7,8,5,16,7,4,12,3
236,061a 2018 Lincoln Navigator Select L,Audio_V,4,4,3,20,2,2,20,2
217,061a 2018 Lincoln Navigator Select L,SMSS_V,14,7,12,15,11,11,14,10
217,061a 2018 Lincoln Navigator Select L,Single,6,4,7,17,5,5,18,4
217,061a 2018 Lincoln Navigator Select L,SMSR_V,11,9,11,12,11,12,13,12
217,061a 2018 Lincoln Navigator Select L,SuRT,19,16,16,12,18,15,11,14
217,061a 2018 Lincoln Navigator Select L,SMSR_CS,12,13,13,13,11,14,12,11
217,061a 2018 Lincoln Navigator Select L,nBack,19,7,18,7,17,17,4,17
217,061a 2018 Lincoln Navigator Select L,Nav_V,13,9,13,9,13,14,11,11
217,061a 2018 Lincoln Navigator Select L,Audio_CS,14,15,13,12,14,11,12,11
217,061a 2018 Lincoln Navigator Select L,Nav_CS,13,14,13,11,14,13,13,13
217,061a 2018 Lincoln Navigator Select L,Audio_V,14,8,12,12,10,11,13,10
217,061a 2018 Lincoln Navigator Select L,CD_V,13,12,13,14,13,9,12,11
217,061a 2018 Lincoln Navigator Select L,CD_CS,13,14,13,11,13,13,12,11
567,062b 2018 Cadillac CT6 Premium Luxury,SMSRS_TS,15,2,10,17,12,3,17,1
567,062b 2018 Cadillac CT6 Premium Luxury,Single,4,2,11,16,10,6,20,2
567,062b 2018 Cadillac CT6 Premium Luxury,Nav_V,16,2,11,20,16,11,18,5
567,062b 2018 Cadillac CT6 Premium Luxury,SuRT,15,9,18,8,18,16,20,19
567,062b 2018 Cadillac CT6 Premium Luxury,Nav_TS,18,14,13,20,20,12,4,20
567,062b 2018 Cadillac CT6 Premium Luxury,nBack,21,2,11,6,18,15,21,19
567,062b 2018 Cadillac CT6 Premium Luxury,CD_V,4,2,7,21,5,3,20,3
567,062b 2018 Cadillac CT6 Premium Luxury,Audio_TS,16,13,7,17,15,2,16,3
567,062b 2018 Cadillac CT6 Premium Luxury,CD_TS,7,11,13,18,14,6,18,19
567,062b 2018 Cadillac CT6 Premium Luxury,Audio_V,5,2,7,15,15,12,17,8
264,062a 2018 Cadillac CT6 Premium Luxury,SMSRS_TS,15,15,15,18,15,10,18,1
264,062a 2018 Cadillac CT6 Premium Luxury,Single,4,2,2,20,2,1,21,1
264,062a 2018 Cadillac CT6 Premium Luxury,Nav_V,18,15,18,12,18,13,11,13
264,062a 2018 Cadillac CT6 Premium Luxury,SuRT,19,19,19,12,15,10,15,5
264,062a 2018 Cadillac CT6 Premium Luxury,Nav_TS,20,20,20,9,20,15,5,10
264,062a 2018 Cadillac CT6 Premium Luxury,nBack,18,8,15,15,18,12,15,10
264,062a 2018 Cadillac CT6 Premium Luxury,CD_V,18,5,10,15,15,10,15,10
264,062a 2018 Cadillac CT6 Premium Luxury,Audio_TS,19,20,20,12,20,10,15,10
264,062a 2018 Cadillac CT6 Premium Luxury,CD_TS,18,18,16,10,10,10,10,15
264,062a 2018 Cadillac CT6 Premium Luxury,Audio_V,10,8,7,19,9,6,15,6
159,062a 2018 Cadillac CT6 Premium Luxury,Single,2,2,3,18,3,2,19,3
159,062a 2018 Cadillac CT6 Premium Luxury,SuRT,8,13,8,13,8,4,17,6
159,062a 2018 Cadillac CT6 Premium Luxury,SMSRS_TS,7,10,6,17,6,3,15,5
159,062a 2018 Cadillac CT6 Premium Luxury,nBack,11,3,6,15,7,3,19,6
159,062a 2018 Cadillac CT6 Premium Luxury,Nav_V,6,3,5,16,4,3,9,5
159,062a 2018 Cadillac CT6 Premium Luxury,Audio_TS,11,5,11,13,6,5,12,4
159,062a 2018 Cadillac CT6 Premium Luxury,Nav_TS,5,16,5,5,5,3,13,5
159,062a 2018 Cadillac CT6 Premium Luxury,Audio_V,3,2,3,18,2,3,19,2
159,062a 2018 Cadillac CT6 Premium Luxury,CD_V,3,5,5,16,4,4,16,4
159,062a 2018 Cadillac CT6 Premium Luxury,CD_TS,6,17,4,12,11,8,6,12
549,062b 2018 Cadillac CT6 Premium Luxury,Single,5,1,3,18,9,1,15,3
549,062b 2018 Cadillac CT6 Premium Luxury,SuRT,13,6,8,17,17,3,17,5
549,062b 2018 Cadillac CT6 Premium Luxury,SMSRS_TS,9,9,4,12,16,4,6,17
549,062b 2018 Cadillac CT6 Premium Luxury,nBack,18,4,15,10,18,10,18,4
549,062b 2018 Cadillac CT6 Premium Luxury,Nav_V,3,1,1,18,7,3,10,7
549,062b 2018 Cadillac CT6 Premium Luxury,Audio_TS,13,8,4,17,13,5,10,16
549,062b 2018 Cadillac CT6 Premium Luxury,Nav_TS,4,8,4,19,17,7,15,17
549,062b 2018 Cadillac CT6 Premium Luxury,Audio_V,2,1,3,19,3,1,19,2
549,062b 2018 Cadillac CT6 Premium Luxury,CD_V,2,1,1,19,3,1,19,2
549,062b 2018 Cadillac CT6 Premium Luxury,CD_TS,13,15,7,16,19,9,6,16
224,062a 2018 Cadillac CT6 Premium Luxury,Single,7,1,5,18,10,6,21,3
224,062a 2018 Cadillac CT6 Premium Luxury,SuRT,13,8,10,13,14,7,14,7
224,062a 2018 Cadillac CT6 Premium Luxury,SMSRS_TS,16,15,13,10,17,11,12,8
224,062a 2018 Cadillac CT6 Premium Luxury,nBack,21,3,6,14,21,15,15,5
224,062a 2018 Cadillac CT6 Premium Luxury,Nav_V,13,8,6,19,4,4,17,3
224,062a 2018 Cadillac CT6 Premium Luxury,Audio_TS,12,14,8,15,10,6,14,7
224,062a 2018 Cadillac CT6 Premium Luxury,Nav_TS,14,14,8,15,15,8,10,13
224,062a 2018 Cadillac CT6 Premium Luxury,Audio_V,3,1,1,21,3,1,21,1
224,062a 2018 Cadillac CT6 Premium Luxury,CD_V,5,1,1,18,6,1,15,5
224,062a 2018 Cadillac CT6 Premium Luxury,CD_TS,18,18,10,15,21,5,15,3
565,062b 2018 Cadillac CT6 Premium Luxury,SuRT,15,12,4,12,16,12,8,14
565,062b 2018 Cadillac CT6 Premium Luxury,nBack,21,21,4,5,21,21,4,21
565,062b 2018 Cadillac CT6 Premium Luxury,Single,16,18,1,16,18,5,17,1
565,062b 2018 Cadillac CT6 Premium Luxury,Audio_TS,21,21,11,4,21,21,1,21
565,062b 2018 Cadillac CT6 Premium Luxury,SMSRS_TS,18,18,2,14,18,21,10,10
565,062b 2018 Cadillac CT6 Premium Luxury,Audio_V,15,15,10,3,21,21,8,10
565,062b 2018 Cadillac CT6 Premium Luxury,Nav_V,21,21,4,4,21,21,1,18
565,062b 2018 Cadillac CT6 Premium Luxury,CD_TS,21,21,4,15,18,16,10,10
565,062b 2018 Cadillac CT6 Premium Luxury,Nav_TS,21,21,4,12,21,21,10,8
565,062b 2018 Cadillac CT6 Premium Luxury,CD_V,6,6,1,18,15,10,15,4
243,062a 2018 Cadillac CT6 Premium Luxury,SuRT,14,5,10,12,13,6,14,5
243,062a 2018 Cadillac CT6 Premium Luxury,nBack,7,2,7,15,10,8,13,7
243,062a 2018 Cadillac CT6 Premium Luxury,Single,3,3,3,18,7,4,16,6
243,062a 2018 Cadillac CT6 Premium Luxury,Audio_TS,10,6,6,16,10,6,16,5
243,062a 2018 Cadillac CT6 Premium Luxury,SMSRS_TS,10,8,7,12,10,7,12,7
243,062a 2018 Cadillac CT6 Premium Luxury,Audio_V,6,3,5,12,14,8,10,9
243,062a 2018 Cadillac CT6 Premium Luxury,Nav_V,7,3,5,12,11,6,12,7
243,062a 2018 Cadillac CT6 Premium Luxury,CD_TS,11,7,9,10,15,13,11,10
243,062a 2018 Cadillac CT6 Premium Luxury,Nav_TS,9,4,6,14,12,8,12,6
243,062a 2018 Cadillac CT6 Premium Luxury,CD_V,4,3,4,19,7,4,17,5
555,062b 2018 Cadillac CT6 Premium Luxury,nBack,11,6,15,8,11,10,18,10
